latitude,longitude,minimum_nights,number_of_reviews,reviews_per_month,calculated_host_listings_count,availability_365,price
40.76282137,-73.99366768,3,5,1.46,3,365,49
40.76097872,-73.99361098,3,3,0.27,1,0,89
40.76443233,-73.99184373,3,2,0.07,1,0,225
40.76049792,-73.99455397,3,21,2.68,1,337,199
40.76816415,-73.98912659,2,4,0.18,1,16,125
40.75996776,-73.98781414,1,0,,1,0,155
40.76491951,-73.9912798,1,16,2.11,2,286,125
40.76407964,-73.98996257,2,20,3.57,1,129,140
40.76717204,-73.99188189,2,0,,1,101,70
40.76226642,-73.99494836,30,2,0.68,3,334,89
40.76189957,-73.9950039,1,36,5.81,6,33,70
40.76521236,-73.98775652,3,12,0.55,1,46,100
40.75764808,-73.99043311,3,2,0.29,1,0,200
40.76171453,-73.99154159,30,54,4.72,2,155,130
40.76394102,-73.99360974,2,1,0.16,1,139,130
40.76435996,-73.99402366,1,1,0.17,2,8,120
40.76332459,-73.99054115,4,9,2.08,1,73,153
40.76102563,-73.99178397,2,26,1.69,1,11,109
40.75771827,-73.9927122,4,17,0.32,3,26,105
40.76101545,-73.98809272,1,0,,1,0,398
40.76105894,-73.98890707,1,0,,2,219,79
40.76473447,-73.98936833,2,11,0.28,1,0,100
40.76588149,-73.98397493,3,0,,1,125,130
40.75695231,-73.99005383,2,62,2.84,2,309,299
40.76513868,-73.98550511,7,0,,1,0,100
40.7579816,-73.99155597,2,22,2.7,1,170,179
40.75750291,-73.99081817,1,0,,5,335,125
40.76376663,-73.98786398,2,26,1.48,2,343,175
40.76512619,-73.99302917,4,1,0.07,1,0,155
40.76042928,-73.99500302,1,10,2.16,1,207,115
40.76261049,-73.98870296,1,19,1.65,1,279,149
40.76316853,-73.98987409,2,43,5.81,1,7,139
40.76059358,-73.98803313,7,48,0.81,1,365,499
40.75921993,-73.99191815,2,45,2.68,3,359,135
40.76695289,-73.98346618,3,27,3.1,1,300,275
40.76359349,-73.9895044,2,93,1.6,1,198,350
40.76153322,-73.98803492,3,1,1,1,230,150
40.76686143,-73.98393189,2,3,0.5,3,0,105
40.75960315,-73.99046153,6,0,,2,12,63
40.76175319,-73.98919781,1,136,5.16,1,47,88
40.76811823,-73.98479117,3,0,,2,60,600
40.76123444,-73.99525274,1,0,,7,365,148
40.76072241,-73.99546862,4,14,1.43,16,9,165
40.75888996,-73.99190066,3,50,3.25,1,239,150
40.76532265,-73.99061038,1,1,0.07,1,0,200
40.76840945,-73.98982948,1,8,0.76,1,363,475
40.7668537,-73.99265188,1,0,,1,8,170
40.76291126,-73.98591069,3,6,2.5,1,187,185
40.75524617,-73.99543568,1,1,0.48,1,39,100
40.7553958,-73.9921869,7,8,1.08,2,32,450
40.76494885,-73.98877448,5,77,2.17,1,238,180
40.75930872,-73.99428413,1,46,2.83,1,348,150
40.7543902,-73.99247124,3,3,0.2,1,0,200
40.76998506,-73.98917666,1,118,6.11,2,105,109
40.76611277,-73.98481774,1,4,0.23,1,60,199
40.76010615,-73.98915087,1,7,4.38,5,310,49
40.76379946,-73.99297904,2,10,0.71,2,340,220
40.75613923,-73.99341169,7,0,,1,0,225
40.76207239,-73.98894998,2,22,3.82,1,163,175
40.76339995,-73.98928306,2,20,0.97,1,0,98
40.75699479,-73.99030912,2,22,2.28,2,300,275
40.76224017,-73.98855916,2,86,2.05,1,273,320
40.75939384,-73.99398727,1,6,1.35,1,59,110
40.76172442,-73.98948059,3,3,0.37,3,153,406
40.76486893,-73.9914267,21,0,,1,0,60
40.75873168,-73.99196833,2,5,0.51,1,155,180
40.76428282,-73.99193447,28,42,3.63,2,139,200
40.76402623,-73.9898891,1,1,0.08,1,0,50
40.76228252,-74.00057893,1,0,,1,364,250
40.76349251,-73.99112139,1,2,2,5,348,79
40.76388388,-73.98873693,1,10,1.68,1,364,105
40.76464724,-73.98688199,4,0,,3,85,300
40.75596026,-73.99910528,1,1,0.07,1,0,120
40.76137399,-73.99128605,2,48,4.72,1,67,65
40.7673391,-73.98676472,2,8,0.42,1,0,175
40.76165521,-73.99167108,3,52,3.34,1,235,299
40.75613177,-73.99760673,3,20,0.87,1,178,150
40.76186455,-73.99164822,3,46,1.68,3,332,75
40.76384995,-73.99474883,2,35,1,1,60,225
40.76044732,-73.99821152,1,1,1,1,30,96
40.76108801,-73.99304943,3,0,,1,63,150
40.75881224,-73.99155001,2,9,1.08,1,364,200
40.76248655,-73.99812587,1,77,1.86,2,90,120
40.76376057,-73.99161026,1,134,2.47,2,63,140
40.76284352,-73.98848531,5,1,0.48,1,91,199
40.75972019,-73.99139159,1,1,0.06,2,0,140
40.76504744,-73.98429845,3,2,0.34,1,364,185
40.76416066,-73.98632446,1,6,0.65,1,0,180
40.76086463,-73.99379958,3,54,2.77,1,100,160
40.76344716,-73.99152736,1,0,,3,67,70
40.7621459,-73.99035584,4,70,2.29,1,136,125
40.75383461,-73.9953612,30,3,0.2,1,42,190
40.7638209,-73.99300602,2,7,0.36,1,10,168
40.75562804,-73.99741699,1,0,,1,0,105
40.75682908,-73.99991649,1,70,1.73,3,259,273
40.76435762,-73.98573458,4,1,0.07,1,0,190
40.76149261,-73.99159388,2,34,3.2,2,229,229
40.76519709,-73.9879427,1,21,5.21,6,365,109
40.76105077,-73.99266292,1,9,1.2,1,0,240
40.76813953,-73.98475993,2,2,0.28,1,0,177
40.76127699,-73.99616695,3,16,0.96,1,195,179
40.76550198,-73.98681733,2,22,2.59,1,22,250
40.76509538,-73.99419245,1,2,2,2,292,150
40.76866085,-73.98545836,3,4,0.05,1,348,120
40.75863656,-73.9936587,3,50,3.12,1,279,365
40.76201997,-73.99682387,1,8,0.45,1,272,140
40.76638352,-73.98740877,1,9,1.36,1,0,60
40.76341923,-73.98865413,35,11,0.45,1,222,45
40.76112,-73.9907481,1,0,,1,0,70
40.76682447,-73.9859263,2,2,0.92,2,88,275
40.75602595,-73.99498578,1,17,1.21,2,362,490
40.76419739,-73.98677496,2,171,3.47,1,338,399
40.76467884,-73.99365967,1,40,3.02,1,116,120
40.76892657,-73.98830954,3,8,0.73,1,0,80
40.75878032,-73.99299101,1,68,3.63,1,205,250
40.75481291,-73.99403949,1,0,,1,58,165
40.76633583,-73.98681229,2,63,3.59,1,293,550
40.75530984,-73.99292939,2,164,1.88,2,322,69
40.76711901,-73.98637538,3,19,1.04,1,121,190
40.76587562,-73.98482308,4,8,2.09,1,38,149
40.76437146,-73.99023903,1,11,0.73,2,365,250
40.75929578,-73.98935067,3,7,1.81,1,5,181
40.75563371,-73.99423548,1,0,,1,0,1450
40.76629348,-73.99267191,3,0,,1,137,150
40.76589628,-73.98679499,3,8,1.68,1,63,150
40.75993655,-73.99199038,8,11,0.26,1,192,108
40.76537612,-73.99304407,1,11,0.49,1,365,150
40.75854363,-73.99030871,1,0,,1,90,120
40.76039203,-73.99028484,3,15,1.61,1,76,339
40.76132255,-74.00074669,1,5,0.21,1,356,260
40.76661133,-73.98438731,4,7,0.5,1,0,119
40.76461676,-73.98615878,4,1,0.06,1,364,250
40.76503699,-73.99550253,4,4,1.25,7,338,565
40.76358189,-73.98859021,3,50,1.51,1,255,159
40.76334308,-73.98650878,3,4,0.09,1,0,269
40.76430679,-73.99375106,3,0,,3,28,180
40.76040064,-73.99219754,1,113,3.8,1,232,90
40.75635601,-73.99390213,30,31,0.54,6,365,80
40.75968161,-73.99250538,2,10,3.09,1,65,139
40.75981807,-73.99317388,1,7,1.17,1,11,198
40.76530476,-73.98825481,1,1,0.09,2,0,59
40.76829395,-73.98638565,1,7,1.91,1,274,350
40.76758335,-73.9852023,1,4,0.97,1,24,225
40.75647091,-73.99847572,1,4,0.48,1,362,2500
40.7651042,-73.99175231,1,6,1.29,2,301,500
40.76795835,-73.98601382,2,139,3.36,2,212,60
40.76525308,-73.99478043,2,6,1.75,1,12,250
40.76508214,-73.99087275,10,0,,1,0,55
40.76303878,-73.98853729,3,26,0.99,1,0,150
40.7592628,-73.99570846,2,6,2.07,1,126,269
40.75864123,-73.99056296,3,64,3.32,1,329,299
40.75278668,-73.99443878,1,28,2.87,1,365,150
40.76469375,-73.99371808,2,0,,2,331,120
40.76542312,-73.98701512,2,25,2.16,1,278,290
40.76405182,-73.9869893,1,1,0.19,2,0,250
40.76751176,-73.98482921,1,6,0.74,1,0,134
40.75657344,-73.99419911,3,18,2.35,1,8,150
40.75744029,-73.99269495,4,2,0.12,1,0,285
40.7588956,-73.99015384,1,16,0.34,1,60,220
40.76451792,-73.99449617,1,6,1.08,1,313,125
40.76601717,-73.98393993,5,0,,1,0,80
40.76372989,-73.99297376,10,2,0.15,3,364,80
40.76166369,-73.99196647,1,0,,1,0,295
40.76715385,-73.98532907,14,53,0.59,1,134,150
40.76271928,-73.98837515,2,8,3.53,1,291,115
40.76283181,-73.99062247,3,1,0.56,1,0,155
40.7633183,-73.9890112,3,102,1.61,2,256,75
40.7576357,-73.98963194,2,0,,1,0,150
40.75585249,-73.99655224,30,0,,8,365,48
40.76123933,-73.98897371,2,0,,1,0,155
40.7620476,-73.98879693,5,0,,1,0,150
40.75831835,-73.9900318,2,14,0.49,2,31,50
40.76634393,-73.98719231,30,3,0.21,7,48,89
40.75542905,-73.99229769,3,10,0.22,2,365,110
40.75553467,-73.99536693,30,1,1,2,307,350
40.76654611,-73.98669019,1,3,1.34,2,0,165
40.7640806,-73.99130383,1,8,4.53,5,330,88
40.75644751,-73.99766828,1,13,3.58,1,68,175
40.76189437,-73.99194123,3,22,5.79,2,119,90
40.75893277,-73.99014355,3,25,0.52,1,0,140
40.75948168,-73.98933433,2,43,2.75,1,139,375
40.76245785,-73.99913004,1,9,3.29,1,0,150
40.76898857,-73.9893725,2,67,2.01,1,293,229
40.76696656,-73.98644543,2,41,1.37,1,147,170
40.76060345,-73.99693964,1,25,2.3,16,20,140
40.76342783,-73.99150503,1,2,1.58,5,335,49
40.75920138,-73.989016,2,15,0.57,1,39,150
40.76310085,-73.99308919,2,0,,7,356,288
40.76287193,-73.99569926,3,39,0.72,1,4,99
40.75385301,-73.99470961,1,30,3.45,1,13,100
40.76104019,-73.98830707,2,10,1.86,1,365,119
40.76486411,-73.98682225,1,1,0.64,1,0,200
40.76446637,-73.99302219,2,0,,3,14,200
40.76703314,-73.98657132,4,3,0.16,2,99,89
40.7633825,-73.98911382,2,23,3.94,1,284,110
40.76494683,-73.98963629,5,1,0.18,1,0,165
40.76297814,-73.99401229,3,1,1,2,45,100
40.76885211,-73.98712215,1,3,0.77,1,0,140
40.76153237,-73.99280449,1,9,0.41,2,0,101
40.76215428,-73.99140958,5,45,1.09,1,281,449
40.76018211,-73.9959142,3,17,1.19,1,303,200
40.76075987,-73.98866655,3,111,1.14,1,52,126
40.76911693,-73.98788856,1,2,0.09,1,198,190
40.76467869,-73.99082583,1,1,1,2,314,150
40.76176268,-73.98842173,1,5,3.13,3,1,80
40.75774696,-73.99756764,15,0,,1,0,50
40.75511362,-73.99165669,1,4,0.2,1,365,180
40.76484632,-73.98435302,5,10,0.23,3,0,75
40.76343729,-73.98920701,1,51,3.8,1,324,120
40.76726456,-73.98285022,5,9,0.47,1,0,395
40.75994012,-73.98812137,2,26,1.59,1,68,220
40.75674117,-73.997739,2,93,4.57,1,33,79
40.76276688,-73.98947159,2,2,2,1,87,80
40.75527958,-73.99946608,1,0,,1,365,194
40.76524597,-73.98952814,5,22,1,1,98,160
40.76524732,-73.99055635,3,19,1.35,1,355,249
40.76216847,-73.99104964,3,0,,1,0,100
40.76463112,-73.99252442,1,0,,3,6,125
40.76407194,-73.98638826,3,63,4.03,1,135,300
40.76263997,-73.99130231,3,2,0.24,2,116,95
40.7629118,-73.99149876,1,0,,3,159,125
40.75970027,-73.99017796,2,103,2.02,1,192,250
40.7604093,-73.99496244,3,4,0.71,1,365,450
40.76107762,-73.98869555,2,104,3.5,2,177,90
40.76303387,-73.99224756,5,7,0.93,1,89,200
40.76062904,-73.9955224,1,24,2.07,16,55,350
40.76453427,-73.98497108,3,0,,1,59,149
40.76390761,-73.99224603,1,30,3.9,1,103,109
40.76150001,-73.99397188,2,0,,7,364,188
40.76159,-73.99080974,1,47,4.67,1,198,90
40.76157656,-73.99859205,1,0,,1,6,150
40.76573686,-73.99134588,2,125,3.81,1,259,99
40.75634254,-73.99185591,3,5,1.67,1,284,800
40.76221483,-73.99877142,1,5,1.13,1,60,150
40.75500777,-73.99900593,1,92,5.38,2,177,250
40.7592609,-73.99114949,3,51,2.46,2,17,400
40.76391594,-73.99523877,4,21,2.13,3,103,148
40.76345136,-73.99298434,2,42,4.85,1,69,69
40.75704259,-73.99563592,3,4,0.52,1,89,230
40.76687252,-73.984569,7,0,,1,0,150
40.76239517,-73.99135731,3,1,0.24,1,364,250
40.75893913,-73.98924665,1,17,3.11,5,332,70
40.76349457,-73.98985235,1,119,3.3,1,105,95
40.75814216,-73.98921259,1,3,1.03,5,325,155
40.76444037,-73.98592007,3,6,0.34,1,0,300
40.7652856,-73.98795741,3,25,4.57,1,233,190
40.76722561,-73.98557827,7,10,0.4,1,183,160
40.75372054,-73.99331912,1,1,0.37,1,364,75
40.76679853,-73.98756111,3,0,,1,46,75
40.76640131,-73.99061238,3,0,,1,364,300
40.76714359,-73.98305282,3,14,0.93,1,254,1050
40.76375176,-73.99240176,2,69,2.03,2,342,250
40.76862368,-73.99313766,3,2,0.14,1,0,69
40.76642722,-73.99205636,1,0,,2,8,120
40.75571352,-73.9959415,15,0,,1,0,90
40.76382161,-73.98701247,1,0,,1,113,100
40.76400053,-73.98907703,2,13,1,1,28,180
40.75710843,-73.99665326,2,16,0.92,1,4,235
40.75924512,-73.99426633,3,25,2.12,1,11,150
40.76294654,-73.98963918,2,52,0.93,1,172,439
40.76150279,-73.98803954,2,33,3.17,1,200,79
40.75984442,-73.99214101,1,82,3.07,2,10,45
40.75755404,-73.99224626,1,22,2.22,1,324,75
40.76062507,-73.99218513,3,17,0.6,1,57,183
40.7635487,-73.99390628,1,14,1.1,1,18,165
40.76624526,-73.98794338,3,79,2.29,1,348,380
40.76326253,-73.98886529,1,73,6.87,1,336,99
40.76703203,-73.98448475,45,0,,1,365,180
40.76042983,-73.99215606,1,21,1.19,1,0,125
40.75899768,-73.98894402,1,0,,1,0,300
40.75817636,-73.99172615,2,75,2.53,2,324,271
40.75814762,-73.99374084,1,0,,1,0,130
40.76304265,-73.98582225,2,15,1.43,1,77,395
40.76107249,-73.99651919,1,6,1.07,1,364,195
40.75924416,-73.99498135,1,4,4,1,37,169
40.76768102,-73.98433714,1,21,3.5,2,364,125
40.76445017,-73.99149344,1,36,3.13,2,348,97
40.76463807,-73.99403394,1,6,0.54,1,358,140
40.7567544,-73.99587822,3,4,0.08,1,0,80
40.76250136,-73.98668605,1,11,0.23,4,365,109
40.75980821,-73.98858192,2,28,4.8,1,29,65
40.76247166,-73.99294184,2,14,1,2,96,210
40.75605682,-73.99914364,1,3,1.25,1,89,95
40.75881531,-73.99436906,2,29,1.42,2,2,108
40.76230603,-73.9909991,2,18,3.46,1,93,175
40.76141858,-73.99177146,2,5,0.19,3,365,272
40.75740552,-73.99471454,1,50,2.02,1,365,225
40.76748378,-73.98427488,1,6,1.05,2,364,160
40.75555123,-73.99412087,1,11,0.38,1,364,125
40.76414042,-73.99295861,3,6,0.56,2,0,237
40.75886978,-73.9942316,1,25,1.83,16,29,85
40.76754075,-73.9839873,1,25,0.31,1,365,200
40.7620527,-73.99230076,1,46,1.18,1,351,156
40.76574887,-73.98539093,7,0,,1,0,95
40.76459827,-73.98637016,14,6,1.61,2,45,237
40.75918841,-73.99565966,4,99,1.62,1,128,349
40.76394512,-73.99007085,2,1,0.14,1,0,64
40.76092252,-73.99270957,1,5,0.94,1,16,185
40.76366478,-73.98934173,2,97,2.28,1,58,125
40.76113217,-73.99177335,1,37,3.95,1,215,100
40.7629839,-73.99298701,2,49,2.35,3,100,85
40.7594724,-73.9897754,1,0,,1,0,55
40.76301313,-73.99334421,1,33,4.3,1,33,90
40.75515915,-73.99364081,3,0,,2,358,350
40.76205197,-73.98690497,30,0,,14,180,239
40.76583555,-73.99270076,2,11,2.48,2,82,59
40.76137905,-73.99863334,1,0,,1,80,225
40.76322479,-73.99260878,1,19,1.19,3,27,44
40.76226058,-73.9913736,2,68,3.2,3,43,110
40.76148151,-73.98869551,1,14,3.72,1,63,120
40.76443789,-73.98728055,1,0,,1,0,200
40.77059884,-73.99100213,30,0,,1,119,120
40.75984226,-73.99116919,4,10,1.34,1,80,100
40.76442239,-73.98594876,2,3,1.05,1,260,126
40.75774136,-73.99196104,2,60,2.19,2,335,291
40.76476141,-73.99786533,1,8,0.85,1,89,185
40.76802214,-73.98499757,5,0,,1,365,310
40.76277317,-73.99328805,1,12,2.13,1,349,259
40.76140606,-73.99796911,30,4,2.11,1,178,300
40.76367178,-73.98757834,4,44,3.08,2,98,159
40.75578558,-73.99383842,1,0,,1,0,89
40.76365863,-73.98849005,1,0,,1,0,260
40.76151575,-73.98792752,1,70,3.16,2,52,149
40.75936886,-73.99402097,1,29,2.51,1,254,299
40.76418785,-73.9886535,1,0,,1,306,350
40.76163851,-73.99055674,1,49,2.45,3,269,69
40.75575986,-73.9973485,2,20,2.61,1,323,200
40.76457156,-73.98525322,3,0,,1,0,200
40.75562286,-73.99736011,4,21,0.53,1,88,525
40.76450056,-73.99386714,3,3,0.44,1,30,350
40.76051343,-73.99182817,1,0,,1,19,103
40.75620148,-73.9950798,2,3,1.01,1,73,300
40.76645649,-73.98703979,2,2,0.17,2,4,50
40.76263037,-73.98908712,1,1,0.07,1,0,180
40.76149564,-73.99860323,2,0,,1,30,100
40.76439153,-73.98943377,3,11,1.83,2,323,80
40.76176422,-73.9914279,2,15,0.43,1,365,100
40.75451855,-73.99266574,2,5,0.34,3,201,199
40.76683901,-73.987661,1,1,0.07,1,0,60
40.76548906,-73.98582285,2,2,0.34,1,0,199
40.76279566,-73.99381866,3,60,4.49,1,256,99
40.75540773,-73.99558536,1,4,0.57,2,14,185
40.75410406,-73.99275454,1,0,,1,180,300
40.75602604,-73.99246503,1,0,,1,0,95
40.76021517,-73.99823426,4,0,,1,13,85
40.75527095,-73.9982045,1,23,6.7,1,293,71
40.76466118,-73.99324801,2,88,2.98,1,176,175
40.76104379,-73.98935662,3,52,3.74,1,238,1200
40.76000578,-73.98928674,7,36,1.64,1,252,249
40.75526591,-73.99290904,2,230,2.78,2,238,59
40.7603938,-73.99002266,2,11,0.63,1,0,70
40.76389676,-73.98908537,3,37,2.58,1,282,139
40.7699468,-73.99010105,3,91,2.19,1,26,300
40.76474061,-73.99154392,10,10,1.69,1,286,399
40.7605912,-73.99474536,1,2,0.14,1,0,60
40.76619293,-73.98756656,2,12,1.38,1,0,99
40.76426543,-73.99546217,1,1,1,5,303,75
40.76269206,-73.99005925,1,7,2.1,1,312,184
40.76177743,-73.99048888,2,14,1.25,1,38,180
40.76996596,-73.98923662,3,43,0.76,1,41,140
40.75680553,-73.99710866,4,95,1.94,1,197,180
40.76577215,-73.98549805,1,39,2.74,1,365,134
40.7624579,-73.98960915,2,11,2.31,2,308,391
40.75536394,-73.99949823,1,29,8.53,1,122,110
40.76193974,-73.99269812,1,64,5.57,1,0,100
40.76632586,-73.99098396,2,9,0.51,1,365,100
40.76544243,-73.9888015,1,6,1.76,6,361,90
40.75949716,-73.98898937,2,5,2.59,1,241,325
40.75369233,-73.99247347,3,7,0.86,1,0,120
40.75753133,-73.9927858,1,0,,1,305,195
40.76291763,-73.99218827,1,0,,1,364,185
40.76513464,-73.98655551,1,24,2.09,4,45,15
40.7637811,-73.99430344,3,9,0.29,1,47,165
40.76679406,-73.98598121,7,23,0.87,1,0,150
40.75958666,-73.99483002,1,6,2.4,1,109,249
40.76090069,-73.99404786,1,0,,1,0,250
40.76469491,-73.98752413,2,32,0.92,1,0,175
40.7624252,-73.98926165,3,98,2.37,1,266,149
40.76331591,-73.98629683,2,0,,1,0,275
40.76398632,-73.98563675,2,13,1.5,1,0,87
40.76649722,-73.98889997,1,14,2.92,3,312,180
40.76428652,-73.99579411,1,0,,5,349,45
40.76769419,-73.9940456,3,10,0.58,1,364,150
40.76682136,-73.98693392,3,39,1.25,1,365,104
40.75475131,-73.99782881,1,0,,1,0,99
40.76560939,-73.99438937,1,75,3.22,1,322,129
40.76402142,-73.98983907,6,0,,7,365,67
40.75855884,-73.98896825,1,64,4.19,1,171,345
40.76662191,-73.99302313,2,107,2.19,1,287,179
40.75930052,-73.99143458,1,0,,1,365,1000
40.76696726,-73.98573746,2,19,2.01,1,104,220
40.76288979,-73.99635081,2,71,3.39,1,215,220
40.75987472,-73.99008172,40,3,0.47,1,150,130
40.76703609,-73.98345011,30,12,0.25,6,121,116
40.75876762,-73.99383058,4,41,3.51,1,304,290
40.76213689,-73.98985006,1,0,,1,0,300
40.76072909,-73.99600592,1,52,4.08,16,64,200
40.76819516,-73.9907071,3,26,0.92,1,14,165
40.76805763,-73.98842796,5,11,0.19,1,358,280
40.76115744,-73.99016089,2,13,1.22,1,4,120
40.76637123,-73.98418125,1,79,1.7,1,341,95
40.76036986,-73.99016419,2,4,0.42,2,364,240
40.76120635,-73.98804023,1,1,1,2,61,50
40.76484273,-73.98759536,3,53,3.01,1,286,380
40.76367619,-73.99507375,2,11,1.49,1,4,150
40.75646329,-73.99341328,2,2,2,1,125,272
40.76249541,-73.98801558,2,0,,2,322,295
40.83113607,-73.93057846,1,0,,1,364,75
40.83356992,-73.92909053,1,33,6,3,30,90
40.83241335,-73.92763212,1,5,1.72,3,158,55
40.8322253,-73.92840696,1,1,0.34,3,153,60
40.84277457,-73.9258814,5,10,1.61,1,49,61
40.83212045,-73.93053953,1,16,0.7,3,364,58
40.83563934,-73.92381775,6,0,,1,179,70
40.83231582,-73.93183521,1,95,1.21,3,362,50
40.83844433,-73.92489345,2,2,0.97,1,88,120
40.83741055,-73.92318801,1,8,1.38,2,346,53
40.83735752,-73.92318032,4,10,1.36,2,33,40
40.82977879,-73.92822405,1,50,2.74,1,77,39
40.83115283,-73.93030248,1,0,,1,363,75
40.83075286,-73.93058477,1,48,0.72,3,364,52
40.83173028,-73.92824447,1,0,,1,118,75
40.83712113,-73.92364573,1,16,2.39,2,334,59
40.83837117,-73.93012285,4,19,2.38,2,0,60
40.71227889,-73.78054803,1,2,0.38,1,160,110
40.71065954,-73.75846176,5,0,,1,0,450
40.71601289,-73.76216308,2,7,0.64,2,268,42
40.71107863,-73.76499328,1,0,,1,88,99
40.71873081,-73.76182653,7,11,0.58,3,301,26
40.71763663,-73.76401735,1,0,,2,365,120
40.71379848,-73.76248263,2,8,0.43,2,0,38
40.71367913,-73.76337245,3,0,,2,90,80
40.71151465,-73.76441269,1,1,0.07,1,365,65
40.7176877,-73.76580673,3,0,,1,289,70
40.73636459,-73.7502351,30,3,0.54,2,364,450
40.73441886,-73.75453762,2,39,2.21,1,170,80
40.71544207,-73.77333687,2,1,1,1,135,90
40.71980644,-73.76307122,14,4,0.24,3,221,24
40.71578304,-73.77239947,2,0,,1,151,400
40.71915314,-73.76438641,8,3,0.14,3,321,21
40.72468137,-73.7668109,3,0,,1,365,369
40.65350375,-73.84665031,1,6,0.77,3,89,50
40.66112293,-73.83149282,2,31,1.49,1,363,150
40.66476567,-73.83658836,2,0,,1,364,180
40.66411618,-73.84463334,1,0,,1,90,129
40.66202336,-73.8547353,1,0,,1,365,89
40.6609551,-73.8477757,1,2,0.34,3,365,45
40.66405648,-73.84599341,2,0,,1,75,100
40.66140697,-73.84705197,1,1,0.17,3,365,55
40.65442698,-73.84604726,30,2,0.07,1,365,99
40.65647709,-73.83616156,3,0,,1,364,125
40.63245266,-74.17065034,2,12,1.48,1,364,85
40.63486404,-74.17125863,1,4,0.69,2,365,95
40.81482168,-73.88677417,10,4,0.57,1,17,50
40.81841247,-73.89067093,2,0,,2,307,45
40.81657783,-73.88889332,2,1,0.27,2,122,59
40.81395041,-73.88675444,5,8,0.42,1,363,55
40.86354771,-73.92031455,1,14,3.04,1,137,55
40.86059069,-73.92986385,7,0,,1,0,50
40.86540562,-73.92106298,5,0,,1,65,75
40.86689017,-73.92223928,1,6,0.36,1,151,68
40.86658089,-73.92557898,6,12,0.26,1,365,87
40.86288781,-73.92938972,1,1,0.47,1,180,65
40.86244089,-73.92405188,1,0,,2,365,55
40.86279828,-73.93025429,1,0,,1,118,35
40.86933899,-73.91744721,1,23,2.61,2,0,80
40.86471944,-73.92048433,1,2,0.39,1,365,65
40.86060401,-73.92914562,1,44,3.85,2,335,40
40.85993229,-73.9290161,5,2,0.12,2,0,65
40.86332688,-73.92659252,2,22,2.33,1,49,70
40.86541229,-73.92935079,7,3,0.43,2,214,52
40.86821246,-73.92127729,2,47,2.09,2,276,76
40.86438318,-73.92786809,1,0,,3,365,227
40.86678267,-73.92676577,2,1,0.5,1,349,66
40.86742391,-73.92330434,5,12,0.28,1,89,98
40.86194227,-73.92625192,2,5,0.72,1,338,140
40.86980116,-73.92254787,1,0,,1,193,100
40.87161944,-73.91833499,3,0,,1,180,219
40.85933422,-73.92863231,1,7,0.24,1,365,65
40.85935562,-73.9282055,2,0,,1,3,200
40.86490721,-73.92094167,1,2,0.72,1,0,95
40.86406409,-73.92707305,1,5,0.57,1,364,144
40.86368869,-73.92851242,6,5,0.11,1,175,80
40.86584583,-73.92693428,6,13,0.26,1,9,80
40.8609067,-73.93227096,3,9,0.6,1,180,192
40.86855427,-73.92256115,3,16,0.69,1,40,160
40.86860117,-73.91664132,1,0,,1,365,240
40.8645353,-73.92942556,1,13,1.72,2,354,59
40.86908863,-73.9225633,5,25,2.13,1,180,55
40.86709272,-73.92961803,7,1,0.15,2,0,80
40.86599733,-73.92432324,1,0,,3,351,125
40.86524046,-73.92338169,3,19,1.11,1,0,25
40.86723797,-73.9259114,1,2,0.98,3,59,27
40.86401201,-73.92886826,2,8,0.98,1,365,46
40.86315509,-73.92626579,1,0,,3,363,200
40.86751721,-73.91836935,1,4,0.37,2,331,33
40.86344676,-73.92270447,2,38,1.86,1,355,57
40.86736526,-73.91877031,2,53,0.99,1,0,76
40.86282292,-73.92746755,2,3,1.07,1,33,180
40.8672776,-73.92679373,2,5,0.23,1,363,80
40.87278842,-73.91991372,5,30,1.03,1,108,99
40.86566918,-73.92215955,2,21,2.45,1,5,70
40.8667033,-73.92661486,1,2,0.91,1,0,85
40.86389866,-73.92807572,3,58,1.51,2,336,225
40.86118491,-73.92757848,3,5,1.19,1,4,89
40.86528386,-73.92736822,1,0,,1,58,90
40.86663396,-73.92390618,2,1,0.56,1,0,80
40.86690404,-73.91853984,3,6,0.38,1,0,30
40.86481676,-73.92105541,3,63,0.92,1,320,40
40.8716661,-73.91711843,1,1,1,1,0,54
